,Precipitation (mm/d),Evaporation (mm/d),Water table depth (m BGL),VWC (2cm),VWC (5cm),VWC (10cm),VWC (20cm),VWC (50cm),VWC (100cm),Soil temperature (deg C),Air temperature (deg C)
2005-3-22,3.2062,0.24258,6.6223,0.078427,0.04888,0.042066,0.035383,0.053986,0.046219,-3.5747,-7.6493
2005-3-23,1.0385,0.43039,6.6254,0.078231,0.048481,0.041916,0.035399,0.054115,0.046383,-3.4391,-7.1648
2005-3-24,0,0.314,6.6269,0.078068,0.048238,0.041766,0.035336,0.054169,0.046569,-3.3301,-7.7912
2005-3-25,0,0.27709,6.6227,0.078093,0.048343,0.041767,0.035381,0.054253,0.04665,-3.3349,-5.7737
2005-3-26,0,0.39276,6.6217,0.077922,0.048042,0.041781,0.035403,0.054313,0.046734,-3.2815,-1.4177
2005-3-27,2.0303,0.12779,6.6194,0.07771,0.047427,0.041558,0.035403,0.054285,0.046815,-3.0444,-2.6168
2005-3-28,7.0911,0.21944,6.6196,0.077379,0.046982,0.041182,0.035346,0.054231,0.046836,-2.7485,-2.0587
2005-3-29,2.0208,0.67275,6.6194,0.077062,0.046493,0.040833,0.035317,0.053999,0.046956,-2.4868,-0.19653
2005-3-30,1,0.83488,6.6277,0.078907,0.045465,0.040543,0.035338,0.053862,0.046996,-2.0082,4.5724
2005-3-31,0,0.31182,6.6348,0.078515,0.044292,0.039934,0.03543,0.053445,0.046966,-1.1055,3.1346
2005-4-1,0,0.46615,6.6298,0.078193,0.044694,0.039838,0.035336,0.052879,0.046899,-0.70385,3.1757
2005-4-2,0,0.64271,6.6304,0.077954,0.046914,0.040355,0.035521,0.052392,0.046698,-0.32674,4.1693
2005-4-3,0,0.30236,6.6336,0.078221,0.053123,0.04126,0.03591,0.051794,0.046481,-0.13228,4.8391
2005-4-4,0,0.14665,6.6363,0.076422,0.061729,0.04372,0.03732,0.051079,0.046117,-0.012,5.9205
2005-4-5,0,0.18866,6.6409,0.089942,0.071377,0.051604,0.043173,0.050412,0.045925,0.057438,6.2638
2005-4-6,0,0.35073,6.6415,0.12895,0.08262,0.073317,0.063172,0.049657,0.045631,0.058688,7.3175
2005-4-7,0,0.23395,6.6366,0.15519,0.096031,0.092831,0.092607,0.053023,0.045346,0.06125,9.4372
2005-4-8,0,0.16057,6.6312,0.17755,0.11414,0.099649,0.094916,0.11623,0.044906,0.064677,9.7082
2005-4-9,0,0.13633,6.6356,0.18378,0.1218,0.11049,0.09739,0.1551,0.042234,0.069385,7.7781
2005-4-10,2.1424,0.13887,6.64,0.17424,0.12202,0.12679,0.12148,0.15104,0.04412,0.062052,3.1156
2005-4-11,1,0.8181,6.645,0.17999,0.12067,0.12338,0.1249,0.14589,0.075045,0.064083,3.7457
2005-4-12,7.1963,0.2362,6.6478,0.16286,0.12064,0.1221,0.12265,0.14191,0.092566,0.056188,-0.44535
2005-4-13,1.0103,0.28217,6.6485,0.15674,0.11973,0.11719,0.12037,0.13887,0.10143,0.054906,0.78248
2005-4-14,1,1.0608,6.6387,0.18303,0.1274,0.11538,0.11753,0.13593,0.10487,0.071458,8.5176
2005-4-15,9.0484,1.2111,6.6403,0.18207,0.13141,0.12133,0.11787,0.13458,0.10745,0.060927,1.5285
2005-4-16,0,1.5634,6.6491,0.17361,0.13349,0.12612,0.12365,0.13701,0.10981,0.071448,5.1553
2005-4-17,1,1.1452,6.6436,0.17416,0.13111,0.1229,0.12591,0.14037,0.11554,0.14823,11.34
2005-4-18,0,1.0105,6.6507,0.17061,0.13083,0.12137,0.12466,0.14083,0.1234,0.27197,5.6973
2005-4-19,0,0.99794,6.6546,0.16069,0.12866,0.11967,0.12331,0.14025,0.12641,0.27733,5.7587
2005-4-20,0,1.0965,6.6508,0.15727,0.1263,0.11703,0.1213,0.13886,0.1272,0.80244,12.061
2005-4-21,0,0.74908,6.6561,0.15305,0.12714,0.11643,0.11959,0.13703,0.12689,1.012,7.4615
2005-4-22,0,0.65045,6.6553,0.14564,0.12415,0.11553,0.11876,0.1355,0.12616,0.79097,6.3176
2005-4-23,0,0.82239,6.6492,0.13936,0.11934,0.11238,0.11804,0.13447,0.12531,1.4505,10.671
2005-4-24,0,0.86376,6.6488,0.13501,0.11562,0.11041,0.11724,0.13341,0.1244,1.8197,7.6078
2005-4-25,0,0.6359,6.6491,0.13049,0.11337,0.1079,0.11654,0.13275,0.12385,1.4462,4.317
2005-4-26,0,0.26226,6.65,0.12761,0.11223,0.10492,0.11555,0.13217,0.12308,0.70319,-1.4665
2005-4-27,0,0.44549,6.6496,0.12531,0.1111,0.10178,0.11359,0.13102,0.12251,0.40367,-1.4137
2005-4-28,0,0.7644,6.6479,0.12302,0.11004,0.098879,0.11093,0.12889,0.12179,0.20273,-4.2124
2005-4-29,2.1126,1.082,6.6479,0.11951,0.10937,0.096797,0.10834,0.12615,0.1205,0.062344,-5.2695
2005-4-30,2.1709,0.76389,6.6542,0.11593,0.10846,0.095097,0.10586,0.12319,0.11876,0.08724,-2.7583
2005-5-1,0,0.82477,6.655,0.10937,0.10769,0.093621,0.1038,0.12024,0.11682,0.18242,-3.0554
2005-5-2,0,0.69766,6.652,0.095883,0.10708,0.09244,0.10224,0.11743,0.11486,0.19574,0.54958
2005-5-3,0,0.68653,6.6442,0.098393,0.10605,0.091233,0.10102,0.11496,0.1128,0.5117,7.2771
2005-5-4,0,0.60096,6.6432,0.11199,0.10422,0.089811,0.10012,0.11288,0.11091,1.1816,9.9475
2005-5-5,0,0.78619,6.6459,0.11462,0.10219,0.089356,0.099541,0.11128,0.10917,2.0437,12.06
2005-5-6,1,0.95724,6.6428,0.10875,0.1,0.090399,0.098857,0.11031,0.10769,2.904,12.833
2005-5-7,5,1.0946,6.6427,0.12449,0.098119,0.091504,0.098099,0.11014,0.1063,3.7793,9.2825
2005-5-8,0,1.097,6.6457,0.12584,0.097902,0.092067,0.098108,0.11127,0.10531,3.7456,9.4763
2005-5-9,0,1.0015,6.642,0.12009,0.097529,0.091135,0.09934,0.11312,0.10477,3.6887,10.866
2005-5-10,0,0.37058,6.6506,0.11812,0.09856,0.089795,0.10133,0.11536,0.10479,2.6941,-1.8769
2005-5-11,0,0.57415,6.6477,0.11733,0.10018,0.089682,0.10268,0.11733,0.10548,1.6398,2.1318
2005-5-12,0,0.87545,6.6395,0.11346,0.098827,0.08785,0.10229,0.11821,0.10658,2.3104,8.9851
2005-5-13,0,0.59268,6.6403,0.10924,0.097129,0.085304,0.10128,0.11787,0.10749,2.7851,2.0318
2005-5-14,0,0.90973,6.6403,0.10853,0.098113,0.085185,0.10105,0.11677,0.10829,2.0073,3.315
2005-5-15,0,0.70759,6.6344,0.1038,0.096275,0.083623,0.10049,0.11513,0.10891,2.7634,8.8618
2005-5-16,0,0.79564,6.6311,0.097002,0.093852,0.081458,0.099777,0.1132,0.1093,3.7485,11.424
2005-5-17,0,0.73315,6.6293,0.089235,0.090798,0.078994,0.099315,0.11044,0.1086,4.9681,13.336
2005-5-18,15,0.39729,6.6274,0.11693,0.08995,0.077055,0.099424,0.10801,0.10698,5.5465,10.717
2005-5-19,3,2.7002,6.6276,0.13735,0.090723,0.075377,0.098742,0.10663,0.10522,6.6145,15.182
2005-5-20,0,1.5495,6.6293,0.12338,0.090595,0.073675,0.093741,0.10593,0.10359,7.1113,15.42
2005-5-21,3,0.81781,6.6265,0.11909,0.092325,0.073015,0.090032,0.10569,0.10201,6.84,13.026
2005-5-22,0,2.2611,6.6267,0.12021,0.093458,0.072586,0.08803,0.1059,0.10054,7.0792,16.427
2005-5-23,14,0.50449,6.6242,0.12968,0.094795,0.07166,0.086321,0.1057,0.099661,7.1299,9.7327
2005-5-24,11,2.0649,6.6241,0.14982,0.11655,0.076502,0.085399,0.10524,0.099148,6.9041,7.3048
2005-5-25,3,2.2806,6.6258,0.13715,0.12575,0.0961,0.090035,0.10451,0.099154,6.4514,4.8256
2005-5-26,0,1.0709,6.625,0.13196,0.12108,0.10427,0.095137,0.10393,0.099813,5.9811,5.376
2005-5-27,1,1.1039,6.621,0.12708,0.11832,0.10513,0.097224,0.10368,0.101,5.4402,4.2555
2005-5-28,1,0.86667,6.6229,0.1274,0.11589,0.10439,0.097528,0.10491,0.10172,5.3219,5.5906
2005-5-29,0,1.4466,6.623,0.12236,0.11178,0.10185,0.096645,0.1071,0.10041,6.4796,12.498
2005-5-30,0,1.6971,6.6193,0.11425,0.10711,0.098431,0.094878,0.10881,0.098631,7.5641,16.015
2005-5-31,1,1.7154,6.6146,0.10642,0.10267,0.09512,0.092831,0.10921,0.09682,8.4919,17.825
2005-6-1,4,1.5261,6.6103,0.10205,0.099263,0.09209,0.090852,0.10841,0.095419,8.926,16.036
2005-6-2,41,0.28696,6.608,0.14792,0.1258,0.10211,0.090156,0.10901,0.094275,9.4518,12.083
2005-6-3,1,0.30511,6.6094,0.13592,0.11843,0.11494,0.11464,0.13656,0.10572,8.922,8.1143
2005-6-4,3,0.49832,6.6058,0.13169,0.11141,0.10277,0.12194,0.13515,0.12787,8.0487,5.7813
2005-6-5,1,0.76424,6.6041,0.12926,0.10942,0.095487,0.11569,0.12647,0.12664,7.86,7.2674
2005-6-6,0,0.92695,6.6026,0.1227,0.10572,0.090684,0.11031,0.11927,0.1217,8.2657,9.4006
2005-6-7,0,1.1158,6.5993,0.11701,0.10227,0.086515,0.10579,0.1135,0.1167,8.5419,9.1782
2005-6-8,0,1.3203,6.5935,0.11037,0.098818,0.083046,0.10173,0.10859,0.11219,8.745,11.787
2005-6-9,0,1.9555,6.5919,0.10305,0.09514,0.079886,0.098029,0.10417,0.10791,9.1786,15.844
2005-6-10,8,2.3898,6.5892,0.10918,0.092312,0.076605,0.094483,0.10006,0.10401,10.031,14.536
2005-6-11,1,1.8054,6.5858,0.12401,0.096579,0.074073,0.091285,0.09633,0.10028,10.633,16.268
2005-6-12,0,1.1785,6.5826,0.11468,0.098151,0.072106,0.088394,0.093032,0.09651,10.819,14.366
2005-6-13,0,1.2128,6.5777,0.10732,0.096956,0.071035,0.08608,0.090091,0.092828,10.96,16.55
2005-6-14,0,0.95397,6.5729,0.10028,0.094173,0.069632,0.084013,0.087664,0.089352,11.308,14.98
2005-6-15,24,1.6594,6.5675,0.10624,0.093014,0.069043,0.082252,0.08553,0.086154,11.425,14.996
2005-6-16,1,3.9482,6.5629,0.13056,0.11068,0.074368,0.080739,0.083734,0.083237,12.096,15.897
2005-6-17,0,1.046,6.5546,0.1158,0.10873,0.081582,0.080211,0.082179,0.080521,11.688,15.431
2005-6-18,18,0.55198,6.5474,0.13812,0.12098,0.087116,0.081627,0.082362,0.077878,11.679,13.161
2005-6-19,2,2.9592,6.5426,0.13127,0.11663,0.10027,0.087521,0.087483,0.075802,11.788,14.047
2005-6-20,0,1.886,6.5374,0.11968,0.10828,0.10041,0.097104,0.099199,0.074918,11.472,13.459
2005-6-21,0,2.392,6.5282,0.11106,0.10158,0.096608,0.10377,0.10748,0.07767,11.308,17.211
2005-6-22,5.5,4.2319,6.521,0.13081,0.10287,0.090682,0.10466,0.11028,0.08278,13.502,22.637
2005-6-23,18.1,1.2359,6.5159,0.11878,0.1032,0.089049,0.10269,0.1097,0.086846,13.637,14.666
2005-6-24,2.3,2.2503,6.5121,0.11431,0.10115,0.089795,0.10175,0.10857,0.089188,12.144,8.6727
2005-6-25,0,2.1744,6.5028,0.10797,0.097579,0.088667,0.10122,0.10773,0.090775,11.691,12.166
2005-6-26,6.9,1.5369,6.498,0.10306,0.0933,0.085709,0.099849,0.10669,0.091724,12.096,12.991
2005-6-27,0,1.6474,6.4917,0.098465,0.09053,0.083218,0.098083,0.10525,0.092064,11.966,15.013
2005-6-28,1,1.4068,6.4858,0.090683,0.087163,0.080337,0.09611,0.10348,0.091774,12.376,16.35
2005-6-29,1,1.1826,6.4799,0.085868,0.084298,0.077546,0.093944,0.10143,0.090953,12.695,15.211
2005-6-30,0,2.3719,6.4736,0.081212,0.081913,0.075284,0.091864,0.099342,0.089805,12.883,17.987
2005-7-1,4,1.9804,6.4671,0.076029,0.078494,0.072308,0.08974,0.097129,0.088368,13.718,17.601
2005-7-2,1,2.5364,6.462,0.084861,0.07631,0.069964,0.087546,0.09489,0.086778,13.904,16.32
2005-7-3,2,1.3189,6.4601,0.094471,0.074726,0.068186,0.085514,0.092644,0.084967,13.879,15.152
2005-7-4,2,1.642,6.4526,0.095264,0.074292,0.067172,0.083805,0.090532,0.083199,13.324,15.133
2005-7-5,0,2.9353,6.4366,0.093516,0.072307,0.065853,0.082347,0.08863,0.0816,13.756,19.058
2005-7-6,0,2.3747,6.4241,0.081502,0.068072,0.062951,0.080411,0.086678,0.07985,15.205,23.188
2005-7-7,0,2.2573,6.4236,0.071463,0.064428,0.060045,0.078275,0.084575,0.077994,16.153,21.045
2005-7-8,0,2.4597,6.42,0.06428,0.063417,0.059245,0.076368,0.08236,0.075942,15.494,20.614
2005-7-9,0,1.668,6.417,0.057153,0.060528,0.057606,0.074699,0.080265,0.073966,16.174,22.162
2005-7-10,0,1.9736,6.4148,0.050708,0.058669,0.056427,0.073069,0.078344,0.072063,16.035,20.407
2005-7-11,2,2.7405,6.4129,0.044786,0.057019,0.055807,0.071719,0.076331,0.070166,15.836,19.199
2005-7-12,0,2.1647,6.4093,0.040073,0.055277,0.055194,0.070505,0.074499,0.068432,15.787,21.703
2005-7-13,0,2.1287,6.4027,0.035258,0.052276,0.05401,0.069408,0.0728,0.066751,16.582,23.445
2005-7-14,1,1.9735,6.3975,0.031645,0.050438,0.052739,0.068291,0.071183,0.064926,16.58,18.182
2005-7-15,0,2.1269,6.394,0.030542,0.049974,0.052946,0.067528,0.06977,0.063084,16.075,20.718
2005-7-16,0,0.82356,6.388,0.031425,0.048633,0.052367,0.066979,0.068626,0.061432,16.042,18.358
2005-7-17,3,1.2446,6.3842,0.047813,0.049225,0.052615,0.066461,0.067708,0.059853,15.195,13.866
2005-7-18,8,2.3418,6.3796,0.057782,0.050353,0.053651,0.066317,0.066995,0.058542,14.48,15.628
2005-7-19,2,3.1673,6.3732,0.098663,0.059168,0.052658,0.065993,0.06646,0.057433,15.112,14.307
2005-7-20,0,2.776,6.3717,0.083894,0.058786,0.053099,0.065684,0.065911,0.056413,14.358,14.22
2005-7-21,0,2.0336,6.369,0.073215,0.057726,0.053075,0.065527,0.065378,0.055503,14.341,16.268
2005-7-22,0,2.5387,6.3669,0.063077,0.05608,0.052695,0.065266,0.06496,0.054646,14.528,18.08
2005-7-23,4,1.3322,6.3599,0.077622,0.05427,0.0516,0.064931,0.0645,0.053792,15.018,16.728
2005-7-24,0,1.5012,6.3559,0.079727,0.054796,0.051808,0.064628,0.06406,0.053043,14.272,11.551
2005-7-25,0,1.873,6.3522,0.06904,0.055077,0.052838,0.064603,0.063733,0.052393,13.398,11.436
2005-7-26,0,1.5604,6.3484,0.058506,0.054047,0.053188,0.064719,0.063566,0.05186,13.09,12.093
2005-7-27,0,1.7791,6.347,0.050283,0.053405,0.053553,0.064766,0.063432,0.0514,12.581,11.749
2005-7-28,0,1.6927,6.3448,0.043929,0.052579,0.053813,0.064937,0.063317,0.051047,12.385,13.334
2005-7-29,0,1.2768,6.3411,0.038612,0.050627,0.053119,0.064896,0.063231,0.050729,13.079,14.909
2005-7-30,0,1.6691,6.3389,0.034622,0.04808,0.051935,0.064646,0.063079,0.050345,14.167,20.553
2005-7-31,0,1.6952,6.3348,0.032412,0.045684,0.05043,0.064144,0.062779,0.04986,15.071,23.881
2005-8-1,0,1.2505,6.3325,0.032662,0.043016,0.048735,0.063555,0.062295,0.049193,16.277,23.607
2005-8-2,1,1.5911,6.3275,0.034904,0.041226,0.047189,0.062728,0.061661,0.048458,16.751,21.126
2005-8-3,0,1.1101,6.3245,0.04184,0.043006,0.048132,0.062253,0.061079,0.047594,14.862,14.327
2005-8-4,0,1.5792,6.3229,0.044674,0.043132,0.048995,0.0623,0.060697,0.046976,14.548,17.696
2005-8-5,0,1.3745,6.319,0.044039,0.041281,0.048351,0.062195,0.060465,0.046481,15.304,22.486
2005-8-6,0,1.1972,6.3171,0.043459,0.039886,0.047316,0.061846,0.060209,0.046077,15.715,21.038
2005-8-7,0,1.3892,6.3135,0.043947,0.039739,0.04723,0.061533,0.059853,0.045542,15.47,19.731
2005-8-8,2,1.0044,6.3122,0.044501,0.039735,0.04709,0.061316,0.059529,0.045078,15.152,14.736
2005-8-9,0,1.7386,6.3096,0.04848,0.04145,0.047931,0.061301,0.059296,0.044603,13.864,11.438
2005-8-10,0,1.4406,6.3088,0.049999,0.042263,0.048935,0.061553,0.059167,0.044396,13.094,11.54
2005-8-11,1,1.3798,6.3038,0.04998,0.042115,0.049225,0.061785,0.059168,0.044247,12.834,11.098
2005-8-12,2,2.1375,6.3049,0.045193,0.041734,0.049414,0.061948,0.05923,0.04417,12.818,11.035
2005-8-13,2,1.2936,6.3007,0.048739,0.042121,0.049774,0.062055,0.059233,0.044096,12.183,9.8609
2005-8-14,1,2.1568,6.2991,0.080546,0.041379,0.049747,0.062233,0.059286,0.044053,12.482,11.447
2005-8-15,0,1.6178,6.298,0.073852,0.041886,0.050067,0.06227,0.059317,0.044083,11.742,9.4204
2005-8-16,0,0.89716,6.2971,0.053689,0.041127,0.049949,0.062415,0.059387,0.044031,12.011,10.691
2005-8-17,32,0.27187,6.2937,0.07123,0.048245,0.049953,0.062482,0.059408,0.043946,11.828,10.177
2005-8-18,6,1.3228,6.2904,0.11723,0.10013,0.054679,0.067717,0.059173,0.043835,11.687,10.952
2005-8-19,3,1.7182,6.29,0.11008,0.10233,0.059822,0.078727,0.060351,0.043883,11.106,9.9072
2005-8-20,0,1.7977,6.2905,0.1092,0.10133,0.061408,0.080747,0.06351,0.043954,11.529,10.886
2005-8-21,1,2.0559,6.2874,0.097708,0.09741,0.062061,0.080354,0.067456,0.044444,11.712,13.576
2005-8-22,0,1.9765,6.2845,0.087997,0.091932,0.061335,0.079407,0.071368,0.045258,12.582,17.262
2005-8-23,13,0.59178,6.2833,0.10828,0.096363,0.060392,0.078137,0.074187,0.046126,12.657,13.118
2005-8-24,37,0.54616,6.2813,0.13478,0.13016,0.072368,0.08179,0.079505,0.046839,12.615,13.267
2005-8-25,9,1.2106,6.2797,0.11949,0.11086,0.097677,0.11451,0.13984,0.082568,12.998,12.69
2005-8-26,7,1.986,6.2791,0.12775,0.12153,0.094904,0.10944,0.12285,0.11236,12.986,12.568
2005-8-27,0,2.8825,6.2779,0.1086,0.1024,0.089397,0.10592,0.11862,0.11179,13.029,16.085
2005-8-28,0,1.7545,6.2779,0.098809,0.093033,0.080349,0.097377,0.11103,0.11016,13.559,16.824
2005-8-29,0,1.8167,6.2758,0.091249,0.08819,0.074577,0.090709,0.10211,0.10486,13.95,17.23
2005-8-30,7,0.86674,6.2743,0.087407,0.085555,0.070842,0.085763,0.094975,0.098973,14.059,14.066
2005-8-31,23,1.5003,6.2727,0.1385,0.12166,0.091374,0.090831,0.090943,0.093355,12.061,8.367
2005-9-1,0,2.3791,6.2711,0.11351,0.10405,0.099312,0.10816,0.099209,0.092849,11.689,11.2
2005-9-2,1,1.8926,6.2704,0.10381,0.096287,0.09046,0.10452,0.10408,0.096842,11.976,15.035
2005-9-3,0,1.8369,6.2688,0.095254,0.090705,0.08327,0.098286,0.10243,0.098118,12.832,17.354
2005-9-4,0,1.5903,6.2701,0.087472,0.08681,0.077731,0.092566,0.098992,0.096467,13.246,16.046
2005-9-5,33,0.42304,6.2672,0.12142,0.10001,0.076163,0.088029,0.09518,0.093554,11.958,9.661
2005-9-6,3,3.3094,6.2667,0.13281,0.12065,0.10844,0.10221,0.098231,0.090853,11.542,11.904
2005-9-7,0,2.1555,6.2635,0.11339,0.10252,0.097954,0.11107,0.11455,0.097688,11.653,15.592
2005-9-8,0,1.7247,6.2614,0.10444,0.095229,0.087496,0.10344,0.11267,0.10522,12.263,15.711
2005-9-9,0,1.3069,6.2607,0.097808,0.091389,0.08069,0.096641,0.10707,0.1039,12.398,17.134
2005-9-10,15,1.7054,6.2584,0.10897,0.093121,0.075463,0.09112,0.10151,0.10024,12.669,13.354
2005-9-11,27,0.94328,6.2557,0.15018,0.12837,0.10122,0.096833,0.10301,0.096527,11.843,10.54
2005-9-12,0,1.9385,6.2572,0.12701,0.10831,0.10145,0.11625,0.12577,0.1117,11.739,9.3476
2005-9-13,1,1.4281,6.254,0.12016,0.10155,0.08871,0.10668,0.11825,0.11703,11.06,7.1194
2005-9-14,0,0.93471,6.2521,0.11579,0.09944,0.082546,0.098875,0.10947,0.11082,9.952,4.694
2005-9-15,0,1.3526,6.2507,0.11186,0.097763,0.079004,0.093438,0.10247,0.10461,9.6739,6.5547
2005-9-16,0,0.65963,6.2474,0.10826,0.095746,0.076355,0.08918,0.096803,0.099097,9.6894,6.6301
2005-9-17,1,1.2685,6.2432,0.10576,0.094315,0.074766,0.085925,0.092021,0.094292,9.6632,7.8771
2005-9-18,0,1.9024,6.2404,0.10182,0.092675,0.073346,0.08348,0.087949,0.089988,9.74,11.914
2005-9-19,0,1.498,6.2348,0.095508,0.090464,0.07184,0.081546,0.084788,0.085811,10.028,12.682
2005-9-20,0,1.3353,6.2304,0.089931,0.088943,0.070797,0.079974,0.082298,0.082079,9.9147,10.836
2005-9-21,0,1.1493,6.224,0.085325,0.088537,0.070655,0.078927,0.080419,0.078874,9.2357,7.6894
2005-9-22,3,1.4735,6.2173,0.092651,0.087835,0.07059,0.078244,0.078987,0.076241,8.9747,7.0464
2005-9-23,16,0.57102,6.2076,0.14062,0.10596,0.070514,0.077648,0.077759,0.074001,8.5215,5.0416
2005-9-24,0,2.2925,6.2011,0.13247,0.12454,0.071867,0.077533,0.07699,0.072318,8.127,8.1919
2005-9-25,0,1.4673,6.1916,0.1227,0.11862,0.073518,0.077546,0.076376,0.07092,8.5918,9.4574
2005-9-26,0,1.4011,6.1845,0.11646,0.1144,0.075249,0.077486,0.075626,0.069619,8.5374,9.2518
2005-9-27,5,1.4344,6.1769,0.13372,0.11498,0.076933,0.077605,0.074982,0.068337,8.2991,4.704
2005-9-28,0,1.2278,6.1662,0.12912,0.11901,0.0798,0.078037,0.074629,0.067275,7.3868,5.8842
2005-9-29,0,1.3574,6.1539,0.12164,0.11587,0.081243,0.078419,0.074536,0.066382,7.831,10.449
2005-9-30,1,1.2072,6.1477,0.11603,0.11241,0.082043,0.078568,0.074654,0.065688,8.1299,9.6735
2005-10-1,11.094,0.30966,6.1405,0.12564,0.11233,0.083428,0.078877,0.07487,0.064877,7.2337,2.2316
2005-10-2,3,0.49265,6.1321,0.14884,0.13162,0.085521,0.079572,0.075392,0.064278,6.7746,2.9313
2005-10-3,0,1.0476,6.1303,0.14058,0.12926,0.090224,0.080395,0.07614,0.063966,6.2231,-0.58557
2005-10-4,0,0.68412,6.1237,0.13472,0.1247,0.095214,0.081705,0.077171,0.063915,5.3323,0.59135
2005-10-5,0,0.47275,6.1164,0.13157,0.12153,0.098003,0.083639,0.079264,0.064005,4.7518,1.3015
2005-10-6,0,0.43484,6.1063,0.12925,0.11914,0.099452,0.085772,0.082593,0.064317,4.354,-0.59477
2005-10-7,8.0378,0.44362,6.096,0.14193,0.11688,0.099608,0.087816,0.086454,0.064878,4.4006,1.7658
2005-10-8,1,1.6832,6.0927,0.14666,0.11675,0.098826,0.089494,0.089997,0.065595,4.905,6.27
2005-10-9,0,0.95388,6.0896,0.13759,0.11612,0.098368,0.090646,0.092858,0.066558,5.0267,8.1546
2005-10-10,0,0.95553,6.0841,0.13214,0.11474,0.098447,0.091696,0.094966,0.06758,4.9484,8.4161
2005-10-11,0,0.41941,6.0778,0.12751,0.11193,0.097772,0.092504,0.0965,0.068812,5.5416,6.9077
2005-10-12,0,0.78272,6.0742,0.12469,0.11045,0.096944,0.093141,0.097709,0.070167,5.4573,8.1758
2005-10-13,0,0.34994,6.0638,0.1223,0.1091,0.096346,0.093841,0.098589,0.071569,5.496,5.3711
2005-10-14,0,0.67796,6.0646,0.12041,0.10764,0.095577,0.094404,0.09924,0.073112,5.5666,8.0863
2005-10-15,0,0.70362,6.0577,0.119,0.10704,0.095135,0.094837,0.099635,0.074645,5.2055,7.8982
2005-10-16,0,0.39891,6.0498,0.11694,0.10509,0.09383,0.095322,0.099899,0.075733,5.6499,6.6717
2005-10-17,0,0.36532,6.0453,0.11722,0.10572,0.093762,0.095652,0.099902,0.077075,4.7245,1.9727
2005-10-18,1,0.35723,6.0448,0.11661,0.10491,0.093079,0.095952,0.099832,0.078181,4.85,1.5414
2005-10-19,0,0.41141,6.0394,0.11829,0.10549,0.092998,0.09617,0.099816,0.079275,4.097,0.73418
2005-10-20,5.0475,0.18286,6.0361,0.14045,0.10532,0.092577,0.096383,0.099616,0.080174,4.0938,1.4336
2005-10-21,0,0.77717,6.034,0.14593,0.10677,0.092013,0.096384,0.099495,0.080961,4.0508,0.71099
2005-10-22,0,0.18627,6.0296,0.14074,0.1087,0.091634,0.09623,0.09928,0.081687,3.8908,0.19312
2005-10-23,0,0.41338,6.0246,0.13712,0.11074,0.091768,0.096153,0.098947,0.082169,3.2498,0.64169
2005-10-24,0,0.31617,6.0206,0.13431,0.11159,0.092117,0.096214,0.098683,0.082571,2.909,3.1238
2005-10-25,1,0.22933,6.0188,0.1323,0.11145,0.091898,0.096116,0.098414,0.082987,3.0012,5.5935
2005-10-26,0,0.40693,6.0134,0.13061,0.11094,0.091506,0.095897,0.09813,0.083235,3.1576,5.169
2005-10-27,3,0.40091,6.0104,0.12942,0.10998,0.090814,0.095582,0.097742,0.083318,3.537,4.8298
2005-10-28,0,0.4814,6.0065,0.14807,0.11042,0.090026,0.09511,0.097177,0.083297,4.0556,4.2665
2005-10-29,0,0.16987,6.004,0.14169,0.11307,0.089544,0.094541,0.096665,0.083216,4.173,3.8931
2005-10-30,0,0.43988,6.0014,0.1382,0.11423,0.089225,0.094083,0.096162,0.082998,4.2489,3.5993
2005-10-31,0,0.29981,5.9962,0.13615,0.11589,0.090031,0.093886,0.095731,0.082798,3.3589,1.6421
2005-11-1,0,0.18959,5.9933,0.13433,0.11681,0.09124,0.094016,0.095415,0.082613,2.6618,0.7859
2005-11-2,0,0.076879,5.9917,0.13269,0.1168,0.091869,0.09417,0.095314,0.082588,2.3581,-0.57083
2005-11-3,0,0.19278,5.9889,0.13142,0.1168,0.092341,0.094265,0.095181,0.082684,1.9797,-2.3821
2005-11-4,1.0028,0.12774,5.9843,0.13035,0.11633,0.092646,0.094401,0.095066,0.082683,1.918,-0.26732
2005-11-5,5.0112,0.082901,5.9834,0.12917,0.11554,0.092668,0.094433,0.094946,0.082649,1.9987,-0.51014
2005-11-6,0,0.069698,5.9813,0.12843,0.11478,0.092462,0.094414,0.094751,0.082563,2.1018,-0.3612
2005-11-7,0,0.33562,5.9813,0.12953,0.11442,0.0922,0.094316,0.09463,0.082502,2.1573,-2.3101
2005-11-8,0,0.11366,5.9771,0.12961,0.11459,0.092049,0.09425,0.094417,0.082411,2.1335,-2.1867
2005-11-9,0,0.48765,5.9731,0.1289,0.1148,0.091981,0.09417,0.094216,0.082282,2.035,-2.5232
2005-11-10,1,0.41201,5.9683,0.12818,0.11495,0.091986,0.094215,0.094046,0.082117,1.8249,1.0181
2005-11-11,0,0.29195,5.9736,0.12746,0.1148,0.091898,0.094218,0.093946,0.081982,1.7783,2.5982
2005-11-12,0,0.094421,5.9746,0.12725,0.11496,0.091904,0.0942,0.093782,0.081899,1.5687,-2.4034
2005-11-13,0,0.10033,5.9714,0.12315,0.11561,0.092306,0.094337,0.093718,0.081835,0.96794,-9.1513
2005-11-14,0,0.10975,5.9697,0.10955,0.11581,0.092785,0.094483,0.093733,0.081831,0.53533,-8.0166
