 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4.11.2021    Time:  22: 5:27
 Units: L = m    , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      65.0000 -0.10010E-02  0.00000E+00 -0.10010E-02  0.00000E+00 -0.90814E-03 -0.50623E-01  0.00000E+00 -0.50623E-01  0.00000E+00 -0.55953E-01 -0.35764E+01  0.00000E+00 -0.37426E+01  0.00000E+00  0.00000E+00  0.40509E+00  0.00000E+00  0.16993E-07     67  0.00000E+00      0.000
      66.0000  0.00000E+00  0.00000E+00  0.12515E-08  0.00000E+00 -0.91055E-03 -0.50623E-01  0.00000E+00 -0.50623E-01  0.00000E+00 -0.56864E-01 -0.37963E+01  0.00000E+00 -0.37406E+01  0.00000E+00  0.00000E+00  0.40417E+00  0.00000E+00  0.18244E-07     68  0.00000E+00      0.000
      67.0000  0.00000E+00  0.00000E+00  0.80036E-09  0.00000E+00 -0.91297E-03 -0.50623E-01  0.00000E+00 -0.50623E-01  0.00000E+00 -0.57777E-01 -0.38935E+01  0.00000E+00 -0.37386E+01  0.00000E+00  0.00000E+00  0.40326E+00  0.00000E+00  0.19045E-07     69  0.00000E+00      0.000
      68.0000  0.00000E+00  0.00000E+00 -0.13824E-09  0.00000E+00 -0.91478E-03 -0.50623E-01  0.00000E+00 -0.50623E-01  0.00000E+00 -0.58691E-01 -0.39821E+01  0.00000E+00 -0.37371E+01  0.00000E+00  0.00000E+00  0.40235E+00  0.00000E+00  0.19045E-07     70  0.00000E+00      0.000
      69.0000  0.00000E+00  0.00000E+00  0.45111E-09  0.00000E+00 -0.91539E-03 -0.50623E-01  0.00000E+00 -0.50623E-01  0.00000E+00 -0.59607E-01 -0.40468E+01  0.00000E+00 -0.37366E+01  0.00000E+00  0.00000E+00  0.40143E+00  0.00000E+00  0.19496E-07     71  0.00000E+00      0.000
      70.0000  0.00000E+00  0.00000E+00 -0.11714E-08  0.00000E+00 -0.91418E-03 -0.50623E-01  0.00000E+00 -0.50623E-01  0.00000E+00 -0.60521E-01 -0.41045E+01  0.00000E+00 -0.37375E+01  0.00000E+00  0.00000E+00  0.40052E+00  0.00000E+00  0.19496E-07     72  0.00000E+00      0.000
      71.0000 -0.10044E-02  0.00000E+00 -0.10044E-02  0.00000E+00 -0.91090E-03 -0.51627E-01  0.00000E+00 -0.51627E-01  0.00000E+00 -0.61432E-01 -0.39250E+01  0.00000E+00 -0.37399E+01  0.00000E+00  0.00000E+00  0.40061E+00  0.00000E+00  0.19496E-07     73  0.00000E+00      0.000
      72.0000  0.00000E+00  0.00000E+00  0.91677E-09  0.00000E+00 -0.90567E-03 -0.51627E-01  0.00000E+00 -0.51627E-01  0.00000E+00 -0.62338E-01 -0.40771E+01  0.00000E+00 -0.37441E+01  0.00000E+00  0.00000E+00  0.39971E+00  0.00000E+00  0.20413E-07     74  0.00000E+00      0.000
      73.0000  0.00000E+00  0.00000E+00  0.13097E-08  0.00000E+00 -0.89864E-03 -0.51627E-01  0.00000E+00 -0.51627E-01  0.00000E+00 -0.63236E-01 -0.41506E+01  0.00000E+00 -0.37500E+01  0.00000E+00  0.00000E+00  0.39881E+00  0.00000E+00  0.21722E-07     75  0.00000E+00      0.000
      74.0000 -0.30940E-02  0.00000E+00 -0.30940E-02  0.00000E+00 -0.89038E-03 -0.54721E-01  0.00000E+00 -0.54721E-01  0.00000E+00 -0.64127E-01 -0.36016E+01  0.00000E+00 -0.37567E+01  0.00000E+00  0.00000E+00  0.40101E+00  0.00000E+00  0.21722E-07     76  0.00000E+00      0.000
      75.0000  0.00000E+00  0.00000E+00 -0.43656E-09  0.00000E+00 -0.88161E-03 -0.54721E-01  0.00000E+00 -0.54721E-01  0.00000E+00 -0.65008E-01 -0.38849E+01  0.00000E+00 -0.37639E+01  0.00000E+00  0.00000E+00  0.40013E+00  0.00000E+00  0.21722E-07     77  0.00000E+00      0.000
      76.0000  0.00000E+00  0.00000E+00 -0.29104E-09  0.00000E+00 -0.87300E-03 -0.54721E-01  0.00000E+00 -0.54721E-01  0.00000E+00 -0.65881E-01 -0.40238E+01  0.00000E+00 -0.37711E+01  0.00000E+00  0.00000E+00  0.39926E+00  0.00000E+00  0.21722E-07     78  0.00000E+00      0.000
      77.0000 -0.30000E-02  0.00000E+00 -0.30000E-02  0.00000E+00 -0.86499E-03 -0.57721E-01  0.00000E+00 -0.57721E-01  0.00000E+00 -0.66746E-01 -0.35616E+01  0.00000E+00 -0.37779E+01  0.00000E+00  0.00000E+00  0.40139E+00  0.00000E+00  0.21722E-07     79  0.00000E+00      0.000
      78.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.85814E-03 -0.58721E-01  0.00000E+00 -0.58721E-01  0.00000E+00 -0.67604E-01 -0.36786E+01  0.00000E+00 -0.37837E+01  0.00000E+00  0.00000E+00  0.40153E+00  0.00000E+00  0.21722E-07     80  0.00000E+00      0.000
      79.0000 -0.67048E-02  0.00000E+00 -0.67048E-02  0.00000E+00 -0.85409E-03 -0.65426E-01  0.00000E+00 -0.65426E-01  0.00000E+00 -0.68458E-01 -0.29820E+01  0.00000E+00 -0.37872E+01  0.00000E+00  0.00000E+00  0.40738E+00  0.00000E+00  0.21722E-07     81  0.00000E+00      0.000
      80.0000 -0.22349E-02  0.00000E+00 -0.22349E-02  0.00000E+00 -0.85523E-03 -0.67661E-01  0.00000E+00 -0.67661E-01  0.00000E+00 -0.69314E-01 -0.31835E+01  0.00000E+00 -0.37865E+01  0.00000E+00  0.00000E+00  0.40876E+00  0.00000E+00  0.21722E-07     82  0.00000E+00      0.000
      81.0000  0.00000E+00  0.00000E+00 -0.29104E-09  0.00000E+00 -0.86316E-03 -0.67661E-01  0.00000E+00 -0.67661E-01  0.00000E+00 -0.70177E-01 -0.35184E+01  0.00000E+00 -0.37805E+01  0.00000E+00  0.00000E+00  0.40790E+00  0.00000E+00  0.21722E-07     83  0.00000E+00      0.000
      82.0000  0.00000E+00  0.00000E+00  0.11642E-08  0.00000E+00 -0.87708E-03 -0.67661E-01  0.00000E+00 -0.67661E-01  0.00000E+00 -0.71054E-01 -0.36723E+01  0.00000E+00 -0.37691E+01  0.00000E+00  0.00000E+00  0.40702E+00  0.00000E+00  0.22887E-07     84  0.00000E+00      0.000
      83.0000  0.00000E+00  0.00000E+00 -0.78580E-09  0.00000E+00 -0.89364E-03 -0.67661E-01  0.00000E+00 -0.67661E-01  0.00000E+00 -0.71948E-01 -0.37852E+01  0.00000E+00 -0.37559E+01  0.00000E+00  0.00000E+00  0.40613E+00  0.00000E+00  0.22887E-07     85  0.00000E+00      0.000
      84.0000  0.00000E+00  0.00000E+00  0.27649E-09  0.00000E+00 -0.91036E-03 -0.67661E-01  0.00000E+00 -0.67661E-01  0.00000E+00 -0.72858E-01 -0.38662E+01  0.00000E+00 -0.37421E+01  0.00000E+00  0.00000E+00  0.40522E+00  0.00000E+00  0.23163E-07     86  0.00000E+00      0.000
      85.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.92474E-03 -0.68661E-01  0.00000E+00 -0.68661E-01  0.00000E+00 -0.73783E-01 -0.37551E+01  0.00000E+00 -0.37295E+01  0.00000E+00  0.00000E+00  0.40529E+00  0.00000E+00  0.23163E-07     87  0.00000E+00      0.000
      86.0000  0.00000E+00  0.00000E+00  0.29104E-10  0.00000E+00 -0.93657E-03 -0.68661E-01  0.00000E+00 -0.68661E-01  0.00000E+00 -0.74719E-01 -0.39074E+01  0.00000E+00 -0.37200E+01  0.00000E+00  0.00000E+00  0.40436E+00  0.00000E+00  0.23192E-07     88  0.00000E+00      0.000
      87.0000  0.00000E+00  0.00000E+00  0.76398E-09  0.00000E+00 -0.94420E-03 -0.68661E-01  0.00000E+00 -0.68661E-01  0.00000E+00 -0.75663E-01 -0.39721E+01  0.00000E+00 -0.37132E+01  0.00000E+00  0.00000E+00  0.40341E+00  0.00000E+00  0.23956E-07     89  0.00000E+00      0.000
      88.0000  0.00000E+00  0.00000E+00 -0.62573E-09  0.00000E+00 -0.94815E-03 -0.68661E-01  0.00000E+00 -0.68661E-01  0.00000E+00 -0.76612E-01 -0.40422E+01  0.00000E+00 -0.37097E+01  0.00000E+00  0.00000E+00  0.40246E+00  0.00000E+00  0.23956E-07     90  0.00000E+00      0.000
      89.0000  0.00000E+00  0.00000E+00  0.17535E-08  0.00000E+00 -0.94832E-03 -0.68661E-01  0.00000E+00 -0.68661E-01  0.00000E+00 -0.77560E-01 -0.40951E+01  0.00000E+00 -0.37092E+01  0.00000E+00  0.00000E+00  0.40152E+00  0.00000E+00  0.25710E-07     91  0.00000E+00      0.000
      90.0000  0.00000E+00  0.00000E+00  0.13933E-08  0.00000E+00 -0.94508E-03 -0.68661E-01  0.00000E+00 -0.68661E-01  0.00000E+00 -0.78505E-01 -0.41440E+01  0.00000E+00 -0.37117E+01  0.00000E+00  0.00000E+00  0.40057E+00  0.00000E+00  0.27103E-07     92  0.00000E+00      0.000
      91.0000 -0.50671E-02  0.00000E+00 -0.50671E-02  0.00000E+00 -0.93948E-03 -0.73728E-01  0.00000E+00 -0.73728E-01  0.00000E+00 -0.79444E-01 -0.33306E+01  0.00000E+00 -0.37158E+01  0.00000E+00  0.00000E+00  0.40470E+00  0.00000E+00  0.27103E-07     93  0.00000E+00      0.000
      92.0000 -0.60000E-02  0.00000E+00 -0.60000E-02  0.00000E+00 -0.93497E-03 -0.79728E-01  0.00000E+00 -0.79728E-01  0.00000E+00 -0.80379E-01 -0.29571E+01  0.00000E+00 -0.37199E+01  0.00000E+00  0.00000E+00  0.40976E+00  0.00000E+00  0.27103E-07     94  0.00000E+00      0.000
      93.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.93391E-03 -0.80728E-01  0.00000E+00 -0.80728E-01  0.00000E+00 -0.81313E-01 -0.33118E+01  0.00000E+00 -0.37207E+01  0.00000E+00  0.00000E+00  0.40983E+00  0.00000E+00  0.27103E-07     95  0.00000E+00      0.000
      94.0000  0.00000E+00  0.00000E+00 -0.18626E-08  0.00000E+00 -0.93967E-03 -0.80728E-01  0.00000E+00 -0.80728E-01  0.00000E+00 -0.82253E-01 -0.35730E+01  0.00000E+00 -0.37171E+01  0.00000E+00  0.00000E+00  0.40889E+00  0.00000E+00  0.27103E-07     96  0.00000E+00      0.000
      95.0000  0.00000E+00  0.00000E+00  0.36380E-09  0.00000E+00 -0.94854E-03 -0.80728E-01  0.00000E+00 -0.80728E-01  0.00000E+00 -0.83202E-01 -0.37059E+01  0.00000E+00 -0.37091E+01  0.00000E+00  0.00000E+00  0.40794E+00  0.00000E+00  0.27467E-07     97  0.00000E+00      0.000
      96.0000  0.00000E+00  0.00000E+00 -0.13679E-08  0.00000E+00 -0.96010E-03 -0.80728E-01  0.00000E+00 -0.80728E-01  0.00000E+00 -0.84162E-01 -0.38072E+01  0.00000E+00 -0.37000E+01  0.00000E+00  0.00000E+00  0.40698E+00  0.00000E+00  0.27467E-07     98  0.00000E+00      0.000
      97.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.97100E-03 -0.81728E-01  0.00000E+00 -0.81728E-01  0.00000E+00 -0.85133E-01 -0.37114E+01  0.00000E+00 -0.36906E+01  0.00000E+00  0.00000E+00  0.40701E+00  0.00000E+00  0.27467E-07     99  0.00000E+00      0.000
      98.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.98088E-03 -0.82728E-01  0.00000E+00 -0.82728E-01  0.00000E+00 -0.86113E-01 -0.36855E+01  0.00000E+00 -0.36827E+01  0.00000E+00  0.00000E+00  0.40703E+00  0.00000E+00  0.27467E-07    100  0.00000E+00      0.000
      99.0000 -0.20000E-02  0.00000E+00 -0.20000E-02  0.00000E+00 -0.98842E-03 -0.84728E-01  0.00000E+00 -0.84728E-01  0.00000E+00 -0.87102E-01 -0.35238E+01  0.00000E+00 -0.36759E+01  0.00000E+00  0.00000E+00  0.40804E+00  0.00000E+00  0.27467E-07    101  0.00000E+00      0.000
     100.0000  0.00000E+00  0.00000E+00  0.18626E-08  0.00000E+00 -0.99431E-03 -0.84728E-01  0.00000E+00 -0.84728E-01  0.00000E+00 -0.88096E-01 -0.37531E+01  0.00000E+00 -0.36708E+01  0.00000E+00  0.00000E+00  0.40705E+00  0.00000E+00  0.29329E-07    102  0.00000E+00      0.000
     101.0000 -0.20000E-02  0.00000E+00 -0.20000E-02  0.00000E+00 -0.99907E-03 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.89095E-01 -0.35427E+01  0.00000E+00 -0.36668E+01  0.00000E+00  0.00000E+00  0.40805E+00  0.00000E+00  0.29329E-07    103  0.00000E+00      0.000
     102.0000  0.00000E+00  0.00000E+00 -0.17753E-08  0.00000E+00 -0.10026E-02 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.90098E-01 -0.37618E+01  0.00000E+00 -0.36637E+01  0.00000E+00  0.00000E+00  0.40705E+00  0.00000E+00  0.29329E-07    104  0.00000E+00      0.000
     103.0000  0.00000E+00  0.00000E+00 -0.11350E-08  0.00000E+00 -0.10053E-02 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.91103E-01 -0.38669E+01  0.00000E+00 -0.36617E+01  0.00000E+00  0.00000E+00  0.40604E+00  0.00000E+00  0.29329E-07    105  0.00000E+00      0.000
     104.0000  0.00000E+00  0.00000E+00 -0.10332E-08  0.00000E+00 -0.10061E-02 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.92109E-01 -0.39471E+01  0.00000E+00 -0.36609E+01  0.00000E+00  0.00000E+00  0.40503E+00  0.00000E+00  0.29329E-07    106  0.00000E+00      0.000
     105.0000  0.00000E+00  0.00000E+00  0.58208E-09  0.00000E+00 -0.10048E-02 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.93114E-01 -0.40107E+01  0.00000E+00 -0.36619E+01  0.00000E+00  0.00000E+00  0.40403E+00  0.00000E+00  0.29911E-07    107  0.00000E+00      0.000
     106.0000  0.00000E+00  0.00000E+00  0.57480E-09  0.00000E+00 -0.10011E-02 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.94115E-01 -0.40657E+01  0.00000E+00 -0.36649E+01  0.00000E+00  0.00000E+00  0.40303E+00  0.00000E+00  0.30486E-07    108  0.00000E+00      0.000
     107.0000  0.00000E+00  0.00000E+00 -0.66939E-09  0.00000E+00 -0.99472E-03 -0.86728E-01  0.00000E+00 -0.86728E-01  0.00000E+00 -0.95110E-01 -0.41144E+01  0.00000E+00 -0.36700E+01  0.00000E+00  0.00000E+00  0.40203E+00  0.00000E+00  0.30486E-07    109  0.00000E+00      0.000
     108.0000 -0.40000E-02  0.00000E+00 -0.40000E-02  0.00000E+00 -0.98650E-03 -0.90728E-01  0.00000E+00 -0.90728E-01  0.00000E+00 -0.96096E-01 -0.34510E+01  0.00000E+00 -0.36765E+01  0.00000E+00  0.00000E+00  0.40505E+00  0.00000E+00  0.30486E-07    110  0.00000E+00      0.000
     109.0000 -0.30000E-02  0.00000E+00 -0.30000E-02  0.00000E+00 -0.97829E-03 -0.93728E-01  0.00000E+00 -0.93728E-01  0.00000E+00 -0.97075E-01 -0.33449E+01  0.00000E+00 -0.36834E+01  0.00000E+00  0.00000E+00  0.40707E+00  0.00000E+00  0.30486E-07    111  0.00000E+00      0.000
     110.0000  0.00000E+00  0.00000E+00  0.75670E-09  0.00000E+00 -0.97148E-03 -0.93728E-01  0.00000E+00 -0.93728E-01  0.00000E+00 -0.98046E-01 -0.36764E+01  0.00000E+00 -0.36891E+01  0.00000E+00  0.00000E+00  0.40610E+00  0.00000E+00  0.31243E-07    112  0.00000E+00      0.000
     111.0000  0.00000E+00  0.00000E+00 -0.43656E-09  0.00000E+00 -0.96694E-03 -0.93728E-01  0.00000E+00 -0.93728E-01  0.00000E+00 -0.99013E-01 -0.38131E+01  0.00000E+00 -0.36928E+01  0.00000E+00  0.00000E+00  0.40513E+00  0.00000E+00  0.31243E-07    113  0.00000E+00      0.000
     112.0000  0.00000E+00  0.00000E+00 -0.12151E-08  0.00000E+00 -0.96400E-03 -0.93728E-01  0.00000E+00 -0.93728E-01  0.00000E+00 -0.99977E-01 -0.39147E+01  0.00000E+00 -0.36956E+01  0.00000E+00  0.00000E+00  0.40417E+00  0.00000E+00  0.31243E-07    114  0.00000E+00      0.000
     113.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.96161E-03 -0.94728E-01  0.00000E+00 -0.94728E-01  0.00000E+00 -0.10094E+00 -0.37791E+01  0.00000E+00 -0.36976E+01  0.00000E+00  0.00000E+00  0.40420E+00  0.00000E+00  0.31243E-07    115  0.00000E+00      0.000
     114.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.95934E-03 -0.95728E-01  0.00000E+00 -0.95728E-01  0.00000E+00 -0.10190E+00 -0.37645E+01  0.00000E+00 -0.36996E+01  0.00000E+00  0.00000E+00  0.40425E+00  0.00000E+00  0.31243E-07    116  0.00000E+00      0.000
     115.0000 -0.10004E-02  0.00000E+00 -0.10004E-02  0.00000E+00 -0.95679E-03 -0.96728E-01  0.00000E+00 -0.96728E-01  0.00000E+00 -0.10285E+00 -0.37375E+01  0.00000E+00 -0.37016E+01  0.00000E+00  0.00000E+00  0.40429E+00  0.00000E+00  0.31243E-07    117  0.00000E+00      0.000
     116.0000 -0.10289E-02  0.00000E+00 -0.10289E-02  0.00000E+00 -0.95402E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10381E+00 -0.37243E+01  0.00000E+00 -0.37039E+01  0.00000E+00  0.00000E+00  0.40436E+00  0.00000E+00  0.31243E-07    118  0.00000E+00      0.000
     117.0000  0.00000E+00  0.00000E+00 -0.14552E-09  0.00000E+00 -0.95104E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10476E+00 -0.39027E+01  0.00000E+00 -0.37064E+01  0.00000E+00  0.00000E+00  0.40341E+00  0.00000E+00  0.31243E-07    119  0.00000E+00      0.000
     118.0000  0.00000E+00  0.00000E+00  0.24738E-09  0.00000E+00 -0.94747E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10571E+00 -0.39822E+01  0.00000E+00 -0.37094E+01  0.00000E+00  0.00000E+00  0.40247E+00  0.00000E+00  0.31490E-07    120  0.00000E+00      0.000
     119.0000  0.00000E+00  0.00000E+00 -0.65484E-10  0.00000E+00 -0.94304E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10665E+00 -0.40586E+01  0.00000E+00 -0.37131E+01  0.00000E+00  0.00000E+00  0.40152E+00  0.00000E+00  0.31490E-07    121  0.00000E+00      0.000
     120.0000  0.00000E+00  0.00000E+00  0.16080E-08  0.00000E+00 -0.93729E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10759E+00 -0.41147E+01  0.00000E+00 -0.37178E+01  0.00000E+00  0.00000E+00  0.40059E+00  0.00000E+00  0.33098E-07    122  0.00000E+00      0.000
     121.0000  0.00000E+00  0.00000E+00 -0.29213E-08  0.00000E+00 -0.92995E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10852E+00 -0.41653E+01  0.00000E+00 -0.37239E+01  0.00000E+00  0.00000E+00  0.39966E+00  0.00000E+00  0.33098E-07    123  0.00000E+00      0.000
     122.0000  0.00000E+00  0.00000E+00  0.19281E-09  0.00000E+00 -0.92085E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.10944E+00 -0.42095E+01  0.00000E+00 -0.37313E+01  0.00000E+00  0.00000E+00  0.39873E+00  0.00000E+00  0.33291E-07    124  0.00000E+00      0.000
     123.0000  0.00000E+00  0.00000E+00 -0.43656E-09  0.00000E+00 -0.90995E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11035E+00 -0.42501E+01  0.00000E+00 -0.37403E+01  0.00000E+00  0.00000E+00  0.39782E+00  0.00000E+00  0.33291E-07    125  0.00000E+00      0.000
     124.0000  0.00000E+00  0.00000E+00 -0.50932E-09  0.00000E+00 -0.89736E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11125E+00 -0.42874E+01  0.00000E+00 -0.37507E+01  0.00000E+00  0.00000E+00  0.39693E+00  0.00000E+00  0.33291E-07    126  0.00000E+00      0.000
     125.0000  0.00000E+00  0.00000E+00 -0.17608E-08  0.00000E+00 -0.88323E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11213E+00 -0.43223E+01  0.00000E+00 -0.37623E+01  0.00000E+00  0.00000E+00  0.39604E+00  0.00000E+00  0.33291E-07    127  0.00000E+00      0.000
     126.0000  0.00000E+00  0.00000E+00  0.18190E-10  0.00000E+00 -0.86776E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11300E+00 -0.43550E+01  0.00000E+00 -0.37751E+01  0.00000E+00  0.00000E+00  0.39518E+00  0.00000E+00  0.33309E-07    128  0.00000E+00      0.000
     127.0000  0.00000E+00  0.00000E+00  0.55661E-09  0.00000E+00 -0.85115E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11385E+00 -0.43860E+01  0.00000E+00 -0.37888E+01  0.00000E+00  0.00000E+00  0.39432E+00  0.00000E+00  0.33866E-07    129  0.00000E+00      0.000
     128.0000  0.00000E+00  0.00000E+00  0.16007E-08  0.00000E+00 -0.83362E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11468E+00 -0.44156E+01  0.00000E+00 -0.38033E+01  0.00000E+00  0.00000E+00  0.39349E+00  0.00000E+00  0.35467E-07    130  0.00000E+00      0.000
     129.0000  0.00000E+00  0.00000E+00 -0.73851E-09  0.00000E+00 -0.81535E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11550E+00 -0.44438E+01  0.00000E+00 -0.38185E+01  0.00000E+00  0.00000E+00  0.39268E+00  0.00000E+00  0.35467E-07    131  0.00000E+00      0.000
     130.0000  0.00000E+00  0.00000E+00 -0.33469E-09  0.00000E+00 -0.79648E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11629E+00 -0.44709E+01  0.00000E+00 -0.38342E+01  0.00000E+00  0.00000E+00  0.39188E+00  0.00000E+00  0.35467E-07    132  0.00000E+00      0.000
     131.0000  0.00000E+00  0.00000E+00  0.95861E-09  0.00000E+00 -0.77702E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11707E+00 -0.44969E+01  0.00000E+00 -0.38504E+01  0.00000E+00  0.00000E+00  0.39110E+00  0.00000E+00  0.36425E-07    133  0.00000E+00      0.000
     132.0000  0.00000E+00  0.00000E+00  0.93132E-09  0.00000E+00 -0.76702E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11784E+00 -0.45221E+01  0.00000E+00 -0.38706E+01  0.00000E+00  0.00000E+00  0.39034E+00  0.00000E+00  0.37357E-07    134  0.00000E+00      0.000
     133.0000  0.00000E+00  0.00000E+00  0.30195E-09  0.00000E+00 -0.75770E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11860E+00 -0.45465E+01  0.00000E+00 -0.38904E+01  0.00000E+00  0.00000E+00  0.38958E+00  0.00000E+00  0.37659E-07    135  0.00000E+00      0.000
     134.0000  0.00000E+00  0.00000E+00 -0.11114E-08  0.00000E+00 -0.74880E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.11934E+00 -0.45702E+01  0.00000E+00 -0.39102E+01  0.00000E+00  0.00000E+00  0.38883E+00  0.00000E+00  0.37659E-07    136  0.00000E+00      0.000
     135.0000  0.00000E+00  0.00000E+00  0.17462E-09  0.00000E+00 -0.73988E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12008E+00 -0.45932E+01  0.00000E+00 -0.39298E+01  0.00000E+00  0.00000E+00  0.38809E+00  0.00000E+00  0.37833E-07    137  0.00000E+00      0.000
     136.0000  0.00000E+00  0.00000E+00 -0.19645E-09  0.00000E+00 -0.73101E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12081E+00 -0.46156E+01  0.00000E+00 -0.39495E+01  0.00000E+00  0.00000E+00  0.38736E+00  0.00000E+00  0.37833E-07    138  0.00000E+00      0.000
     137.0000  0.00000E+00  0.00000E+00 -0.83492E-09  0.00000E+00 -0.72216E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12154E+00 -0.46375E+01  0.00000E+00 -0.39690E+01  0.00000E+00  0.00000E+00  0.38664E+00  0.00000E+00  0.37833E-07    139  0.00000E+00      0.000
     138.0000  0.00000E+00  0.00000E+00  0.83128E-09  0.00000E+00 -0.71336E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12225E+00 -0.46590E+01  0.00000E+00 -0.39885E+01  0.00000E+00  0.00000E+00  0.38592E+00  0.00000E+00  0.38664E-07    140  0.00000E+00      0.000
     139.0000  0.00000E+00  0.00000E+00  0.26193E-09  0.00000E+00 -0.70459E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12295E+00 -0.46799E+01  0.00000E+00 -0.40079E+01  0.00000E+00  0.00000E+00  0.38522E+00  0.00000E+00  0.38926E-07    141  0.00000E+00      0.000
     140.0000  0.00000E+00  0.00000E+00 -0.30377E-09  0.00000E+00 -0.69587E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12365E+00 -0.47005E+01  0.00000E+00 -0.40272E+01  0.00000E+00  0.00000E+00  0.38452E+00  0.00000E+00  0.38926E-07    142  0.00000E+00      0.000
     141.0000  0.00000E+00  0.00000E+00 -0.20373E-09  0.00000E+00 -0.68720E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12434E+00 -0.47206E+01  0.00000E+00 -0.40463E+01  0.00000E+00  0.00000E+00  0.38383E+00  0.00000E+00  0.38926E-07    143  0.00000E+00      0.000
     142.0000  0.00000E+00  0.00000E+00  0.10368E-09  0.00000E+00 -0.67860E-03 -0.97757E-01  0.00000E+00 -0.97757E-01  0.00000E+00 -0.12502E+00 -0.47404E+01  0.00000E+00 -0.40653E+01  0.00000E+00  0.00000E+00  0.38316E+00  0.00000E+00  0.39030E-07    144  0.00000E+00      0.000
     143.0000 -0.10000E-02  0.00000E+00 -0.10000E-02  0.00000E+00 -0.67012E-03 -0.98757E-01  0.00000E+00 -0.98757E-01  0.00000E+00 -0.12569E+00 -0.44803E+01  0.00000E+00 -0.40842E+01  0.00000E+00  0.00000E+00  0.38349E+00  0.00000E+00  0.39030E-07    145  0.00000E+00      0.000
     144.0000  0.00000E+00  0.00000E+00  0.72760E-10  0.00000E+00 -0.66175E-03 -0.98757E-01  0.00000E+00 -0.98757E-01  0.00000E+00 -0.12635E+00 -0.46210E+01  0.00000E+00 -0.41027E+01  0.00000E+00  0.00000E+00  0.38282E+00  0.00000E+00  0.39103E-07    146  0.00000E+00      0.000
